CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment
15156.0,2011-12-08 18:22:00,0,3,961.49,5,1,1,511
15157.0,2011-12-06 11:28:00,3,3,1936.07,5,1,1,511
15158.0,2011-10-25 13:53:00,44,1,401.40000000000003,3,1,1,311
15159.0,2011-12-08 12:05:00,1,30,18641.010000000002,5,1,1,511
15160.0,2010-12-17 14:15:00,356,1,158.16,1,1,1,111
15163.0,2011-11-21 13:10:00,17,2,304.47,4,1,1,411
15164.0,2011-10-02 12:05:00,68,3,824.58,3,1,1,311
15165.0,2010-12-01 14:03:00,372,1,487.75,1,1,1,111
15167.0,2011-01-23 12:41:00,320,1,158.8,1,1,1,111
15168.0,2011-11-14 11:26:00,25,1,106.56,4,1,1,411
15171.0,2011-01-12 15:36:00,330,1,1289.5,1,1,1,111
15172.0,2011-12-01 11:51:00,8,5,1624.05,5,1,1,511
15174.0,2011-01-21 09:06:00,322,1,135.75,1,1,1,111
15175.0,2011-09-29 11:31:00,71,1,224.14,3,1,1,311
15178.0,2011-03-24 15:12:00,259,1,40.5,1,1,1,111
15179.0,2011-11-21 12:53:00,17,5,2206.95,4,1,1,411
15180.0,2010-12-07 14:57:00,366,1,87.5,1,1,1,111
15181.0,2011-10-04 13:58:00,65,3,689.4799999999999,3,1,1,311
15182.0,2011-07-08 13:37:00,153,2,622.85,2,1,1,211
15184.0,2011-11-10 13:41:00,28,2,402.2,4,1,1,411
15185.0,2011-09-30 14:06:00,69,1,310.62,3,1,1,311
15186.0,2011-11-25 14:58:00,13,2,411.41,4,1,1,411
15187.0,2011-12-08 11:56:00,1,16,4777.18,5,1,1,511
15189.0,2011-12-08 13:22:00,0,41,16225.39,5,1,1,511
15192.0,2011-08-12 11:41:00,119,3,1044.32,2,1,1,211
15193.0,2011-10-10 08:23:00,60,1,499.32,3,1,1,311
15194.0,2011-12-06 15:10:00,2,15,7616.53,5,1,1,511
15195.0,2011-12-07 12:20:00,2,1,3861.0,5,1,1,511
15197.0,2011-11-29 10:00:00,10,3,1079.6100000000001,5,1,1,511
15198.0,2011-09-08 14:42:00,91,2,193.64,2,1,1,211
15199.0,2011-10-11 15:12:00,58,4,1268.7,3,1,1,311
15201.0,2011-09-13 14:53:00,86,5,1236.54,2,1,1,211
15203.0,2011-11-14 08:16:00,25,6,1827.8,4,1,1,411
15204.0,2010-12-17 13:49:00,356,1,316.58,1,1,1,111
15205.0,2011-09-15 19:36:00,84,2,653.24,2,1,1,211
15206.0,2011-11-29 13:41:00,9,4,420.29999999999995,5,1,1,511
15208.0,2011-12-08 17:24:00,0,5,870.12,5,1,1,511
15210.0,2011-04-28 16:11:00,224,1,331.18,1,1,1,111
15211.0,2011-10-10 13:31:00,59,2,894.4100000000001,3,1,1,311
15212.0,2011-04-12 13:45:00,240,1,101.8,1,1,1,111
15213.0,2011-01-25 12:21:00,318,2,328.35,1,1,1,111
15214.0,2011-12-08 12:07:00,1,8,1661.44,5,1,1,511
15215.0,2011-10-24 11:41:00,46,3,734.94,3,1,1,311
15216.0,2011-09-13 11:41:00,87,1,96.6,2,1,1,211
15218.0,2011-11-29 11:48:00,10,11,5756.89,5,1,1,511
15219.0,2011-06-16 16:57:00,175,1,305.75,2,1,1,211
15220.0,2011-10-19 12:39:00,51,6,1778.96,3,1,1,311
15221.0,2010-12-08 13:08:00,365,1,403.25,1,1,1,111
15222.0,2011-01-25 08:03:00,318,1,585.0,1,1,1,111
15223.0,2011-04-28 11:31:00,225,2,755.75,1,1,1,111
15224.0,2010-12-16 15:02:00,357,2,322.08,1,1,1,111
15225.0,2011-04-19 14:51:00,233,1,409.40000000000003,1,1,1,111
15226.0,2011-02-02 11:41:00,310,1,154.41,1,1,1,111
15227.0,2011-11-03 11:59:00,36,5,1219.4,3,1,1,311
15228.0,2011-10-04 13:56:00,65,4,3386.71,3,1,1,311
15230.0,2011-04-14 14:39:00,238,2,429.6,1,1,1,111
15232.0,2011-08-18 16:27:00,112,2,612.06,2,1,1,211
15234.0,2011-03-08 08:53:00,276,1,197.0,1,1,1,111
15235.0,2011-05-06 09:44:00,217,12,2247.51,1,1,1,111
15236.0,2011-02-14 10:52:00,298,1,321.05,1,1,1,111
15237.0,2011-12-08 09:46:00,1,4,1412.32,5,1,1,511
15238.0,2011-11-10 14:28:00,28,3,1071.99,4,1,1,411
15239.0,2011-11-29 14:14:00,9,2,780.59,5,1,1,511
15240.0,2011-10-26 09:50:00,44,5,1706.57,3,1,1,311
15241.0,2011-10-04 09:05:00,66,8,1756.44,3,1,1,311
15243.0,2011-09-26 14:12:00,73,1,316.68,2,1,1,211
15244.0,2011-10-05 13:19:00,64,2,631.57,3,1,1,311
15245.0,2011-07-28 18:56:00,133,3,2515.84,2,1,1,211
15246.0,2011-04-15 14:45:00,237,2,514.15,1,1,1,111
15247.0,2011-08-09 12:52:00,121,1,356.0,2,1,1,211
15249.0,2011-11-08 11:45:00,31,13,6688.46,4,1,1,411
15251.0,2011-11-30 15:02:00,8,11,10484.99,5,1,1,511
15252.0,2011-11-03 13:30:00,35,2,740.78,3,1,1,311
15253.0,2011-11-23 16:22:00,15,5,918.1999999999999,4,1,1,411
15254.0,2011-08-04 15:04:00,126,1,300.36,2,1,1,211
15255.0,2011-10-04 12:43:00,66,1,890.85,3,1,1,311
15256.0,2011-07-14 11:47:00,148,1,98.45,2,1,1,211
15257.0,2011-03-01 12:58:00,282,1,317.15,1,1,1,111
15258.0,2011-06-24 12:30:00,168,2,623.16,2,1,1,211
15260.0,2011-08-31 13:55:00,99,7,1810.77,2,1,1,211
15261.0,2011-07-27 15:20:00,134,1,254.82,2,1,1,211
15262.0,2011-01-20 12:16:00,323,1,178.95000000000002,1,1,1,111
15263.0,2011-08-25 10:26:00,106,1,156.51,2,1,1,211
15264.0,2011-10-06 13:49:00,63,1,393.74,3,1,1,311
15265.0,2011-07-11 14:46:00,150,2,1506.1200000000001,2,1,1,211
15266.0,2011-01-05 13:40:00,337,1,119.3,1,1,1,111
15267.0,2011-11-17 15:59:00,21,5,1717.36,4,1,1,411
15269.0,2011-11-16 09:32:00,23,1,408.8,4,1,1,411
15270.0,2011-11-24 09:24:00,15,7,2379.49,4,1,1,411
15271.0,2011-12-02 14:11:00,6,15,2493.34,5,1,1,511
15272.0,2011-10-13 12:59:00,56,2,721.94,3,1,1,311
15274.0,2011-12-05 16:57:00,3,2,716.57,5,1,1,511
15275.0,2011-11-02 11:20:00,37,1,615.14,3,1,1,311
15276.0,2011-10-04 16:39:00,65,1,128.63,3,1,1,311
15277.0,2011-10-24 10:08:00,46,1,255.89999999999998,3,1,1,311
15279.0,2010-12-20 10:48:00,354,1,290.51,1,1,1,111
15280.0,2011-06-20 17:14:00,171,1,113.12,2,1,1,211
15281.0,2011-10-12 09:10:00,58,9,2332.15,3,1,1,311
15286.0,2011-10-21 11:08:00,49,1,240.55,3,1,1,311
15287.0,2011-11-17 15:34:00,21,2,486.69,4,1,1,411
15288.0,2011-10-27 16:58:00,42,5,2306.52,3,1,1,311
15289.0,2011-11-10 13:49:00,28,3,939.78,4,1,1,411
15290.0,2011-12-05 11:39:00,4,18,7943.22,5,1,1,511
15291.0,2011-11-14 11:02:00,25,15,4668.3,4,1,1,411
15292.0,2011-05-22 15:00:00,200,1,178.39,1,1,1,111
15296.0,2011-10-20 11:47:00,50,6,3672.86,3,1,1,311
15297.0,2011-11-29 16:32:00,9,3,641.94,5,1,1,511
15298.0,2011-12-07 17:17:00,1,12,4799.9,5,1,1,511
15299.0,2011-10-03 14:19:00,66,7,4507.01,3,1,1,311
15300.0,2011-10-06 17:08:00,63,1,496.44,3,1,1,311
15301.0,2011-10-20 09:57:00,50,12,5049.95,3,1,1,311
15303.0,2011-02-22 13:59:00,289,1,574.02,1,1,1,111
15304.0,2011-10-10 10:23:00,60,8,694.4000000000001,3,1,1,311
15306.0,2011-10-06 12:56:00,63,3,1174.35,3,1,1,311
15307.0,2011-09-05 11:38:00,95,1,205.3,2,1,1,211
15308.0,2011-03-10 13:08:00,273,1,310.47,1,1,1,111
15311.0,2011-12-09 12:00:00,0,91,60632.75,5,3,2,532
15312.0,2011-09-25 13:10:00,74,4,924.85,2,1,1,211
15313.0,2011-08-21 16:02:00,109,1,52.0,2,1,1,211
15314.0,2011-05-24 14:39:00,198,1,327.97,1,1,1,111
15315.0,2011-10-06 12:51:00,63,2,570.5,3,1,1,311
15316.0,2011-01-17 11:34:00,326,1,165.0,1,1,1,111
15318.0,2011-12-06 11:30:00,3,1,312.62,5,1,1,511
15319.0,2011-03-01 12:48:00,283,1,204.5,1,1,1,111
15320.0,2011-10-26 13:27:00,43,1,267.13,3,1,1,311
15321.0,2011-09-30 09:40:00,70,3,2748.31,3,1,1,311
15322.0,2011-09-15 09:34:00,85,1,679.68,2,1,1,211
15325.0,2011-08-28 11:55:00,103,1,161.74,2,1,1,211
15326.0,2011-01-10 11:38:00,333,1,311.71,1,1,1,111
15327.0,2011-10-18 11:55:00,52,1,208.75,3,1,1,311
15329.0,2011-10-31 15:36:00,38,3,1049.7,3,1,1,311
15330.0,2011-11-07 17:50:00,31,2,714.96,4,1,1,411
15332.0,2010-12-08 14:43:00,365,4,1661.06,1,1,1,111
15333.0,2011-05-15 13:27:00,207,1,1028.56,1,1,1,111
15334.0,2011-07-06 11:22:00,156,3,350.82,2,1,1,211
15335.0,2011-10-17 12:50:00,53,1,170.22,3,1,1,311
15339.0,2011-10-04 12:51:00,65,2,574.07,3,1,1,311
15341.0,2011-09-20 09:40:00,80,1,2020.52,2,1,1,211
15342.0,2011-08-02 10:19:00,129,1,406.09,2,1,1,211
15343.0,2011-09-13 13:55:00,86,1,364.5,2,1,1,211
15344.0,2011-12-09 10:45:00,0,3,563.94,5,1,1,511
15345.0,2011-10-25 11:28:00,45,1,393.54,3,1,1,311
15346.0,2011-01-11 11:18:00,332,1,252.42000000000002,1,1,1,111
15347.0,2010-12-08 15:25:00,365,1,201.60000000000002,1,1,1,111
15348.0,2011-09-28 13:17:00,71,1,158.04,3,1,1,311
15349.0,2011-07-04 16:06:00,157,2,463.90999999999997,2,1,1,211
15350.0,2010-12-01 13:33:00,372,1,115.65,1,1,1,111
15351.0,2011-11-27 12:52:00,11,7,1934.66,5,1,1,511
15353.0,2011-03-30 12:15:00,254,2,770.12,1,1,1,111
15355.0,2011-11-10 13:44:00,28,2,277.05,4,1,1,411
15356.0,2011-11-08 13:11:00,30,10,2718.03,4,1,1,411
15358.0,2011-12-05 09:04:00,4,22,8347.2,5,1,1,511
15360.0,2011-10-31 09:35:00,39,1,427.93,3,1,1,311
15361.0,2010-12-13 09:52:00,361,1,418.92,1,1,1,111
15363.0,2010-12-02 12:28:00,372,1,326.0,1,1,1,111
15364.0,2011-09-05 09:46:00,95,2,913.19,2,1,1,211
15365.0,2011-11-14 08:29:00,25,7,2314.32,4,1,1,411
15366.0,2011-09-25 15:01:00,74,2,602.51,2,1,1,211
15367.0,2011-10-13 14:13:00,56,4,1877.59,3,1,1,311
15368.0,2011-11-18 14:42:00,20,1,446.94000000000005,4,1,1,411
15370.0,2011-10-30 10:58:00,40,7,2386.05,3,1,1,311
15372.0,2011-07-25 16:39:00,136,1,2007.3999999999999,2,1,1,211
15373.0,2011-12-01 15:05:00,7,12,2415.91,5,1,1,511
15374.0,2011-08-03 09:59:00,128,1,168.0,2,1,1,211
15376.0,2011-10-30 15:04:00,39,3,1221.56,3,1,1,311
15379.0,2011-06-23 13:13:00,168,7,3703.29,2,1,1,211
15380.0,2011-12-01 12:13:00,8,5,1690.2600000000002,5,1,1,511
15381.0,2011-05-10 11:55:00,213,2,596.85,1,1,1,111
15382.0,2011-11-25 10:58:00,14,6,5955.71,4,1,1,411
15384.0,2011-06-23 10:57:00,169,2,642.41,2,1,1,211
15385.0,2011-10-30 15:11:00,39,1,316.88,3,1,1,311
15386.0,2011-06-06 13:47:00,185,1,394.14,1,1,1,111
15388.0,2011-03-14 13:53:00,269,1,140.54,1,1,1,111
15389.0,2011-06-20 16:18:00,171,1,500.0,2,1,1,211
15392.0,2011-12-05 11:01:00,4,4,1535.53,5,1,1,511
15393.0,2011-11-23 16:48:00,15,2,231.86,4,1,1,411
15394.0,2011-11-30 11:49:00,9,4,2183.54,5,1,1,511
15395.0,2011-01-18 12:40:00,325,1,107.45,1,1,1,111
15396.0,2011-08-19 10:56:00,112,1,288.18,2,1,1,211
15397.0,2011-02-23 09:25:00,289,1,94.0,1,1,1,111
15398.0,2011-11-23 16:47:00,15,2,1345.53,4,1,1,411
15399.0,2011-12-08 13:04:00,0,3,815.77,5,1,1,511
15400.0,2011-09-08 13:57:00,91,5,716.2,2,1,1,211
15402.0,2011-07-14 12:17:00,148,2,626.77,2,1,1,211
15405.0,2011-06-03 14:44:00,188,1,349.1,1,1,1,111
15406.0,2011-11-08 13:22:00,30,2,510.71000000000004,4,1,1,411
15407.0,2011-11-06 11:55:00,33,4,1046.74,3,1,1,311
15408.0,2011-03-20 15:02:00,263,1,267.18,1,1,1,111
15410.0,2011-09-16 14:47:00,83,8,3450.84,2,1,1,211
15411.0,2011-11-13 15:19:00,25,4,1348.93,4,1,1,411
15412.0,2011-06-21 15:24:00,170,1,190.53,2,1,1,211
15414.0,2011-11-30 09:50:00,9,3,774.9000000000001,5,1,1,511
15415.0,2011-01-30 14:13:00,312,1,559.61,1,1,1,111
15416.0,2011-10-06 09:38:00,64,4,3984.32,3,1,1,311
15417.0,2011-09-15 15:26:00,84,1,508.8,2,1,1,211
15419.0,2011-11-15 09:23:00,24,1,135.86,4,1,1,411
15421.0,2011-10-12 09:20:00,58,4,950.36,3,1,1,311
15422.0,2011-01-20 16:17:00,322,2,97.7,1,1,1,111
15423.0,2011-11-01 14:01:00,37,1,43.5,3,1,1,311
15424.0,2011-03-30 13:02:00,253,2,383.34,1,1,1,111
15426.0,2011-11-20 15:36:00,18,5,1404.07,4,1,1,411
15427.0,2011-11-06 14:29:00,32,3,1430.54,4,1,1,411
15428.0,2011-11-24 16:54:00,14,1,93.78,4,1,1,411
15429.0,2011-11-13 12:28:00,26,2,397.35,4,1,1,411
15432.0,2011-11-16 16:30:00,22,1,171.19,4,1,1,411
15433.0,2011-05-10 10:45:00,213,2,533.3,1,1,1,111
15434.0,2011-12-01 13:33:00,7,5,1041.48,5,1,1,511
15435.0,2011-11-17 16:39:00,21,1,149.29,4,1,1,411
15436.0,2011-11-27 16:05:00,11,3,1067.75,5,1,1,511
15437.0,2011-03-22 13:11:00,261,1,200.16,1,1,1,111
15438.0,2011-07-31 14:19:00,130,1,156.57999999999998,2,1,1,211
15440.0,2011-10-16 12:16:00,54,3,383.68,3,1,1,311
15442.0,2011-04-05 12:24:00,248,1,594.0,1,1,1,111
15443.0,2011-12-08 10:40:00,1,7,3213.59,5,1,1,511
15444.0,2011-11-30 17:37:00,8,2,1411.21,5,1,1,511
15445.0,2011-03-20 15:06:00,263,1,113.5,1,1,1,111
15447.0,2011-01-13 11:26:00,330,1,155.17,1,1,1,111
15448.0,2011-01-31 10:42:00,312,1,494.64,1,1,1,111
15449.0,2011-11-13 15:02:00,25,3,974.52,4,1,1,411
15450.0,2011-11-09 17:11:00,29,1,429.84,4,1,1,411
15452.0,2011-11-10 12:13:00,29,3,528.48,4,1,1,411
15453.0,2011-12-08 10:59:00,1,7,1371.77,5,1,1,511
15454.0,2010-12-12 14:21:00,361,1,179.1,1,1,1,111
15456.0,2011-03-01 13:51:00,282,3,434.59000000000003,1,1,1,111
15457.0,2011-03-22 15:31:00,261,1,237.07,1,1,1,111
15458.0,2011-11-14 13:08:00,24,1,161.64,4,1,1,411
15460.0,2010-12-20 16:08:00,353,1,214.26,1,1,1,111
15462.0,2011-09-06 13:11:00,93,3,234.6,2,1,1,211
15463.0,2011-11-10 12:57:00,28,1,126.14,4,1,1,411
15464.0,2011-01-05 15:56:00,337,1,1044.65,1,1,1,111
15465.0,2011-11-20 10:11:00,19,18,7354.62,4,1,1,411
15466.0,2011-09-15 14:08:00,84,1,334.53,2,1,1,211
15467.0,2011-11-30 14:17:00,8,3,524.88,5,1,1,511
15468.0,2011-10-19 13:49:00,50,2,467.51,3,1,1,311
15469.0,2011-10-20 16:21:00,49,2,538.55,3,1,1,311
15471.0,2011-12-07 14:12:00,1,1,454.48,5,1,1,511
15472.0,2011-08-18 15:17:00,112,1,371.56,2,1,1,211
15473.0,2011-11-25 15:15:00,13,7,1771.2,4,1,1,411
15475.0,2011-09-23 15:20:00,76,1,454.10999999999996,2,1,1,211
15478.0,2011-10-30 14:19:00,39,2,1399.92,3,1,1,311
15480.0,2011-08-15 14:32:00,115,1,905.5,2,1,1,211
15482.0,2011-11-24 10:46:00,15,12,10879.76,4,1,1,411
15483.0,2011-07-01 13:07:00,160,4,225.26,2,1,1,211
15484.0,2011-12-08 15:03:00,0,4,3590.41,5,1,1,511
15485.0,2011-11-09 14:31:00,29,3,2564.5,4,1,1,411
15488.0,2011-09-08 10:11:00,92,1,91.32000000000001,2,1,1,211
15489.0,2011-11-17 08:53:00,22,3,1134.28,4,1,1,411
15491.0,2011-09-05 15:56:00,94,6,3100.09,2,1,1,211
15492.0,2011-11-11 14:53:00,27,2,659.4599999999999,4,1,1,411
15493.0,2011-11-07 12:04:00,32,5,1953.41,4,1,1,411
15494.0,2011-11-18 14:51:00,20,2,1280.58,4,1,1,411
15497.0,2011-11-22 11:51:00,17,2,1262.2,4,1,1,411
15498.0,2011-12-07 12:48:00,2,27,13316.4,5,1,1,511
15500.0,2011-12-01 13:47:00,7,4,1131.56,5,1,1,511
15502.0,2011-11-24 12:48:00,15,12,10384.93,4,1,1,411
15503.0,2010-12-12 10:57:00,362,1,141.04,1,1,1,111
15504.0,2011-09-19 13:45:00,80,1,52.83,2,1,1,211
15505.0,2011-10-18 07:56:00,52,5,3610.96,3,1,1,311
15506.0,2011-11-17 12:11:00,22,3,972.08,4,1,1,411
15507.0,2011-06-21 11:19:00,171,1,475.86,2,1,1,211
15508.0,2011-06-03 15:43:00,188,6,1000.27,1,1,1,111
15510.0,2011-01-13 12:10:00,330,1,250.0,1,1,1,111
15511.0,2011-11-28 09:43:00,11,5,900.53,5,1,1,511
15512.0,2011-07-07 10:20:00,155,2,121.0,2,1,1,211
15513.0,2011-11-06 14:36:00,32,19,14758.220000000001,4,1,1,411
15514.0,2011-11-27 14:40:00,11,11,4023.7200000000003,5,1,1,511
15516.0,2011-10-26 10:51:00,44,3,62.43,3,1,1,311
15517.0,2011-04-20 14:02:00,232,1,267.03,1,1,1,111
15518.0,2011-10-06 13:05:00,63,8,1921.55,3,1,1,311
15520.0,2011-12-08 10:58:00,1,1,343.5,5,1,1,511
15521.0,2011-10-30 13:42:00,39,8,3000.2,3,1,1,311
15522.0,2011-11-07 11:26:00,32,2,397.99,4,1,1,411
15523.0,2011-09-16 16:29:00,83,1,412.01000000000005,2,1,1,211
15524.0,2011-11-15 12:09:00,24,1,440.0,4,1,1,411
15525.0,2011-12-07 14:43:00,1,3,734.37,5,1,1,511
15526.0,2011-11-06 15:04:00,32,2,148.44,4,1,1,411
15527.0,2011-11-21 12:17:00,18,8,2428.53,4,1,1,411
15528.0,2011-03-30 16:14:00,253,1,229.33,1,1,1,111
15529.0,2011-11-17 11:29:00,22,11,3962.6,4,1,1,411
15530.0,2011-11-18 12:25:00,21,4,1497.31,4,1,1,411
15531.0,2011-12-01 18:43:00,7,2,1972.39,5,1,1,511
15532.0,2011-11-14 14:51:00,24,4,1564.73,4,1,1,411
15533.0,2011-11-20 15:35:00,18,3,807.57,4,1,1,411
15535.0,2011-06-19 16:02:00,172,4,502.9,2,1,1,211
15537.0,2011-06-29 13:10:00,162,1,110.92,2,1,1,211
15539.0,2011-12-02 13:36:00,6,1,538.46,5,1,1,511
15540.0,2011-11-28 13:51:00,10,1,213.3,5,1,1,511
15541.0,2011-08-17 14:58:00,113,1,85.13000000000001,2,1,1,211
15543.0,2011-02-24 15:26:00,287,1,127.86,1,1,1,111
15544.0,2011-11-30 16:43:00,8,9,3546.71,5,1,1,511
15545.0,2011-10-16 13:24:00,53,2,288.96999999999997,3,1,1,311
15547.0,2011-12-02 12:52:00,6,14,4910.6,5,1,1,511
15549.0,2011-09-23 16:22:00,76,3,1681.46,2,1,1,211
15550.0,2011-12-05 15:38:00,3,4,575.63,5,1,1,511
15551.0,2011-11-03 12:37:00,36,1,436.06,3,1,1,311
15552.0,2011-05-06 14:47:00,216,1,90.12,1,1,1,111
15553.0,2011-10-10 14:02:00,59,1,428.93,3,1,1,311
15554.0,2011-03-07 09:00:00,277,1,217.2,1,1,1,111
15555.0,2011-11-27 16:19:00,11,16,4794.86,5,1,1,511
15556.0,2011-11-15 16:08:00,23,1,279.77,4,1,1,411
15557.0,2011-11-11 12:46:00,28,1,468.91,4,1,1,411
15561.0,2011-11-28 11:07:00,11,4,800.59,5,1,1,511
15562.0,2010-12-23 09:55:00,351,1,134.55,1,1,1,111
15563.0,2011-11-17 14:50:00,21,4,1400.44,4,1,1,411
15565.0,2011-10-20 14:33:00,49,2,173.16,3,1,1,311
15567.0,2011-11-21 10:48:00,18,1,186.01,4,1,1,411
15568.0,2011-12-07 11:27:00,2,3,758.29,5,1,1,511
15569.0,2011-08-28 10:15:00,103,5,1375.71,2,1,1,211
15570.0,2011-12-02 14:47:00,6,12,4148.82,5,1,1,511
15571.0,2011-11-28 10:02:00,11,4,650.4300000000001,5,1,1,511
15572.0,2011-12-05 10:09:00,4,7,2533.42,5,1,1,511
15573.0,2011-11-08 11:38:00,31,2,591.1899999999999,4,1,1,411
15574.0,2011-06-15 12:01:00,177,4,675.64,2,1,1,211
15576.0,2011-11-02 12:03:00,37,1,921.37,3,1,1,311
15577.0,2011-07-11 17:03:00,150,3,258.88,2,1,1,211
15578.0,2011-06-30 13:03:00,161,1,127.1,2,1,1,211
15579.0,2011-10-02 12:45:00,68,2,327.6,3,1,1,311
15581.0,2011-08-11 09:38:00,120,13,3675.77,2,1,1,211
15582.0,2011-11-15 09:55:00,24,3,682.9100000000001,4,1,1,411
15584.0,2011-11-16 10:55:00,23,4,720.86,4,1,1,411
15585.0,2011-06-16 08:38:00,176,1,455.3,2,1,1,211
15587.0,2011-10-20 13:37:00,49,4,913.6800000000001,3,1,1,311
15589.0,2011-03-29 09:54:00,255,3,478.53000000000003,1,1,1,111
15592.0,2011-10-24 08:59:00,46,1,388.58,3,1,1,311
15593.0,2011-09-30 11:46:00,70,1,199.8,3,1,1,311
15594.0,2011-11-24 08:53:00,15,5,1771.78,4,1,1,411
15596.0,2011-08-31 10:55:00,100,5,1406.59,2,1,1,211
15597.0,2011-11-04 13:26:00,34,1,324.57,3,1,1,311
15598.0,2011-10-17 16:04:00,52,1,240.68,3,1,1,311
15599.0,2011-11-13 11:44:00,26,2,761.74,4,1,1,411
15601.0,2011-11-28 15:15:00,10,14,6776.56,5,1,1,511
15602.0,2011-12-01 14:14:00,7,9,1297.8700000000001,5,1,1,511
15603.0,2011-09-22 10:04:00,78,1,48.480000000000004,2,1,1,211
15604.0,2011-10-18 14:47:00,51,1,216.39,3,1,1,311
15605.0,2011-11-03 14:17:00,35,5,1198.23,3,1,1,311
15606.0,2011-10-09 15:47:00,60,9,2920.16,3,1,1,311
15607.0,2011-01-07 12:44:00,336,1,104.76,1,1,1,111
15608.0,2011-11-11 13:20:00,27,4,1093.68,4,1,1,411
15609.0,2011-06-08 13:00:00,183,1,298.48,1,1,1,111
15610.0,2011-10-19 10:36:00,51,1,112.46000000000001,3,1,1,311
15611.0,2011-11-30 12:36:00,9,13,1591.45,5,1,1,511
15612.0,2011-11-03 14:52:00,35,2,195.15,3,1,1,311
15615.0,2011-11-29 14:42:00,9,23,10399.74,5,1,1,511
15618.0,2011-11-07 08:34:00,32,4,776.851,4,1,1,411
15619.0,2011-11-29 08:14:00,10,1,336.40000000000003,5,1,1,511
15620.0,2011-10-14 12:41:00,56,3,1553.18,3,1,1,311
15621.0,2011-12-05 14:01:00,3,4,1293.03,5,1,1,511
15622.0,2011-10-27 16:44:00,42,9,3709.56,3,1,1,311
15623.0,2011-07-21 17:26:00,140,1,301.03,2,1,1,211
15624.0,2011-08-15 11:38:00,116,4,588.13,2,1,1,211
15625.0,2011-08-28 10:21:00,103,4,1534.26,2,1,1,211
15626.0,2011-09-26 10:03:00,74,2,675.8,2,1,1,211
15628.0,2011-12-05 10:24:00,4,9,2870.2400000000002,5,1,1,511
15630.0,2011-10-25 15:36:00,44,2,1186.35,3,1,1,311
15632.0,2011-11-24 09:51:00,15,8,3285.31,4,1,1,411
15634.0,2011-11-22 16:28:00,16,1,243.55,4,1,1,411
15636.0,2011-09-11 11:17:00,89,2,724.76,2,1,1,211
15637.0,2011-10-18 08:28:00,52,1,223.36,3,1,1,311
15639.0,2011-07-28 14:30:00,133,1,425.32,2,1,1,211
15640.0,2011-12-05 14:35:00,3,15,12416.11,5,1,1,511
15641.0,2011-08-26 14:04:00,104,4,1887.2,2,1,1,211
15643.0,2011-06-01 07:38:00,191,3,664.0,1,1,1,111
15644.0,2011-06-26 14:54:00,165,4,803.54,2,1,1,211
15645.0,2011-11-21 11:55:00,18,1,612.01,4,1,1,411
15646.0,2011-07-05 09:53:00,157,3,447.64000000000004,2,1,1,211
15648.0,2011-05-19 15:53:00,203,2,639.5,1,1,1,111
15649.0,2011-01-07 13:34:00,335,2,816.0,1,1,1,111
15651.0,2011-11-03 08:41:00,36,3,646.3,3,1,1,311
15652.0,2011-09-09 14:22:00,90,1,337.74,2,1,1,211
15653.0,2011-09-08 10:49:00,92,2,877.4399999999999,2,1,1,211
15654.0,2011-11-30 13:08:00,8,2,922.53,5,1,1,511
15655.0,2011-04-10 15:25:00,242,1,560.67,1,1,1,111
15656.0,2011-10-25 14:56:00,44,4,748.5,3,1,1,311
15657.0,2011-11-17 12:19:00,22,1,30.0,4,1,1,411
15658.0,2011-06-02 15:22:00,189,5,1024.1000000000001,1,1,1,111
15659.0,2011-10-27 09:23:00,43,1,306.45,3,1,1,311
15660.0,2011-11-14 16:58:00,24,9,1600.86,4,1,1,411
15661.0,2011-01-26 13:56:00,316,2,309.8,1,1,1,111
15663.0,2011-08-25 15:50:00,105,1,138.14,2,1,1,211
15664.0,2011-10-20 10:57:00,50,1,386.43,3,1,1,311
15665.0,2011-06-24 14:57:00,167,2,2222.21,2,1,1,211
15667.0,2011-10-31 10:56:00,39,1,301.32,3,1,1,311
15668.0,2011-05-06 10:39:00,217,1,76.32000000000001,1,1,1,111
15669.0,2011-10-30 16:03:00,39,4,684.34,3,1,1,311
15670.0,2011-02-16 10:50:00,296,1,173.05,1,1,1,111
15671.0,2011-11-21 12:43:00,18,7,2657.13,4,1,1,411
15673.0,2011-09-12 16:12:00,87,4,2726.23,2,1,1,211
15674.0,2011-09-27 15:17:00,72,5,2446.6,2,1,1,211
15675.0,2011-09-19 13:48:00,80,3,323.69,2,1,1,211
15676.0,2011-11-21 12:40:00,18,3,3435.76,4,1,1,411
15677.0,2011-10-21 15:36:00,48,1,657.23,3,1,1,311
15678.0,2011-10-18 09:25:00,52,1,352.7,3,1,1,311
15679.0,2011-11-15 16:19:00,23,4,781.28,4,1,1,411
15680.0,2011-11-30 13:46:00,8,3,1333.68,5,1,1,511
15681.0,2011-11-14 16:30:00,24,5,1426.16,4,1,1,411
15683.0,2011-08-14 12:56:00,116,1,193.75,2,1,1,211
15687.0,2011-12-01 08:33:00,8,9,2993.1,5,1,1,511
15689.0,2011-08-12 09:37:00,119,2,254.1,2,1,1,211
15690.0,2011-12-05 15:59:00,3,2,239.76,5,1,1,511
15691.0,2011-04-01 15:13:00,251,1,136.8,1,1,1,111
15692.0,2011-11-11 14:12:00,27,1,191.04,4,1,1,411
