antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,pair
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG ALPHABET DESIGN'}),0.03221454780919491,0.03491258363911073,0.013166414849989207,0.4087102177554438,11.706673501458864,1.0,0.012041721755204559,1.6321733358851298,0.9450220970992701,0.24399999999999997,0.38731997514363353,0.3929177054774128,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG VINTAGE LEAF DESIGN'})"
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG VINTAGE DOILY '})",frozenset({'JUMBO BAG VINTAGE LEAF'}),0.025253615368012086,0.04165767321390028,0.012195121951219513,0.48290598290598297,11.592245693281965,1.0,0.011143115094749335,1.8533231774210526,0.9374083886593979,0.22287968441814596,0.46042869792869795,0.38782604844781016,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG VINTAGE DOILY ', 'JUMBO BAG VINTAGE LEAF'})"
frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'HOT WATER BOTTLE KEEP CALM'}),0.027735808331534644,0.03879775523418951,0.012303043384416144,0.44357976653696496,11.43312967101952,1.0,0.011226956281546869,1.7274753629707222,0.9385667938299517,0.22686567164179103,0.42112054305636526,0.380343429860972,"frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY', 'HOT WATER BOTTLE KEEP CALM'})"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.0187243686596158,0.050237427153032595,0.010684221886466653,0.5706051873198847,11.358168991849736,1.0,0.009743557779942676,2.2118631730060248,0.9293593065657952,0.18333333333333332,0.5478924681218171,0.39163986541074797,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG WOODLAND'}),0.022555579538096265,0.04424778761061947,0.01133175048564645,0.5023923444976077,11.354066985645934,1.0,0.010333715992810332,1.9206943498978901,0.9329695000446905,0.20428015564202334,0.4793549530391636,0.37924495273660874,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})"
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.021368443772933305,0.041765594647096914,0.010090654003885171,0.47222222222222215,11.306488659201836,1.0,0.009198188243025556,1.8156020311949739,0.9314590414904381,0.19023397761953204,0.449218505587466,0.3569121447028423,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})"
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.021098640189941724,0.050237427153032595,0.011979279084826246,0.567774936061381,11.301831487743836,1.0,0.010919337685256002,2.1973796803737526,0.931165082727841,0.20181818181818179,0.5449125115101138,0.40311410605432096,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG CARS BLUE'}),0.019533779408590544,0.052126052233973666,0.011439671918843082,0.5856353591160222,11.234983928714414,1.0,0.010421453113063972,2.2875357939420105,0.9291419611426673,0.1899641577060932,0.5628483704393785,0.4025485284192947,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})"
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.053313187999136626,0.03226850852579322,0.01921001510900065,0.3603238866396762,11.166425195997457,1.0,0.017489678047513293,1.5128460657856273,0.9617180815362466,0.28943089430894314,0.3389942158585078,0.4778208061960923,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG DOLLY GIRL DESIGN'})"
"frozenset({'JUMBO BAG VINTAGE DOILY ', 'LUNCH BAG VINTAGE DOILY '})",frozenset({'JUMBO BAG VINTAGE LEAF'}),0.023904597453054177,0.04165767321390028,0.011115907619253183,0.46501128668171554,11.16268026526626,1.0,0.01012009771024402,1.7913318597731738,0.9327118825097268,0.20416253716551042,0.44175614666585317,0.3659253324600288,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG VINTAGE DOILY ', 'LUNCH BAG VINTAGE DOILY '})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG WOODLAND'}),0.02412044031944744,0.04424778761061947,0.01176343621843298,0.4876957494407159,11.02192393736018,1.0,0.010696160098103447,1.8655949298604941,0.9317458586237771,0.20781696854146806,0.46397796006297126,0.37677470398865065,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})"
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.03221454780919491,0.04672998057414202,0.016404057845888192,0.5092127303182579,10.896917226625813,1.0,0.014898672652559744,1.9423283330963723,0.938463090399542,0.2622950819672131,0.485153986089548,0.43012599564411735,"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'LUNCH BAG APPLE DESIGN'})"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG CARS BLUE'}),0.0187243686596158,0.052126052233973666,0.010576300453270019,0.5648414985590777,10.836068997201686,1.0,0.009600273034470707,2.1782268865881527,0.9250363329274521,0.17547000895255147,0.5409110014401018,0.3838700246418577,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})"
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.02341895100366933,0.04699978415713361,0.011871357651629614,0.5069124423963134,10.785420645796188,1.0,0.010770672009270668,1.9327200639056263,0.929039371502627,0.20276497695852533,0.48259449535634896,0.37974784002708895,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})"
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.019533779408590544,0.050237427153032595,0.010576300453270019,0.5414364640883979,10.777551613841233,1.0,0.009594973633207543,2.0711689841602543,0.9252889378095762,0.178669097538742,0.5171808733870911,0.37598138993893576,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.019533779408590544,0.050237427153032595,0.010576300453270019,0.5414364640883979,10.777551613841233,1.0,0.009594973633207543,2.0711689841602543,0.9252889378095762,0.178669097538742,0.5171808733870911,0.37598138993893576,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})"
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01715950787826462,0.06955536369522987,0.012788689833800992,0.7452830188679246,10.714961137052272,1.0,0.011595154022497134,3.652856720307617,0.9225022343363639,0.17299270072992703,0.7262416578124676,0.46457323945723616,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.022555579538096265,0.050237427153032595,0.012141161234621195,0.5382775119617225,10.71467116184172,1.0,0.011008026950681652,2.056998732901722,0.9275924085728658,0.2001779359430605,0.5138548293662087,0.3899765647885948,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG PINK POLKADOT'})"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.014029786315562271,0.06955536369522987,0.01041441830347507,0.7423076923076922,10.672184758608342,1.0,0.009438571413729778,3.6106806781976144,0.9191945772801104,0.14233038348082597,0.723043910795462,0.4460180819955839,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})"
"frozenset({'JUMBO BAG PEARS', 'JUMBO BAG APPLES'})",frozenset({'JUMBO BAG VINTAGE DOILY '}),0.016835743578674726,0.05827757392618174,0.010468379020073387,0.6217948717948718,10.669539411206078,1.0,0.009487232729064932,2.489977940127384,0.9217943349893059,0.16193656093489148,0.5983900162790835,0.4007122507122507,"frozenset({'JUMBO BAG PEARS', 'JUMBO BAG APPLES', 'JUMBO BAG VINTAGE DOILY '})"
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG VINTAGE DOILY '}),0.02099071875674509,0.05428448089790632,0.012141161234621195,0.5784061696658097,10.655092580762213,1.0,0.011001690963237342,2.2431910788458196,0.9255766839981138,0.19230769230769232,0.5542065009840685,0.4010321106778353,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN', 'LUNCH BAG VINTAGE DOILY '})"
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.03183682279300669,0.0374487373192316,0.01268076840060436,0.39830508474576276,10.636008401309041,1.0,0.011488519586750129,1.5997330844553617,0.9357717657605952,0.22402287893231648,0.37489571871894134,0.3684608997215846,"frozenset({'HAND OVER THE CHOCOLATE   SIGN ', 'PLEASE ONE PERSON METAL SIGN'})"
frozenset({'RECIPE BOX RETROSPOT '}),frozenset({'RECIPE BOX PANTRY YELLOW DESIGN'}),0.023796676019857545,0.044679473343406,0.011115907619253183,0.4671201814058956,10.454916910403451,1.0,0.01005268466736229,1.7927504351300334,0.926396379039516,0.19379115710253997,0.4421978762886386,0.3579562259686483,"frozenset({'RECIPE BOX RETROSPOT ', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.036099719404273686,0.028545219080509387,0.010738182603064968,0.2974588938714499,10.420620456003233,1.0,0.00970770820392506,1.3827728690109347,0.9378941395664433,0.19919919919919923,0.2768154319405493,0.33682018417580056,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.025091733218217137,0.050237427153032595,0.013112454133390891,0.5225806451612903,10.402217525380271,1.0,0.01185191001369738,1.9893675512335127,0.9271299490852636,0.21075455333911533,0.4973276811618108,0.3917951560929975,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK POLKADOT'})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG CARS BLUE'}),0.025091733218217137,0.052126052233973666,0.01359810058277574,0.5419354838709678,10.39663394109397,1.0,0.01229016758640202,2.069302280334283,0.9270769911994243,0.21374045801526723,0.5167453254637809,0.4014025245441796,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG CARS BLUE'}),0.02412044031944744,0.052126052233973666,0.012896611266997626,0.534675615212528,10.257358696810114,1.0,0.011639307934999664,2.0370175704394895,0.9248159840270782,0.2035775127768313,0.5090862177569493,0.3910438117470508,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE'})"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG CARS BLUE'}),0.022555579538096265,0.052126052233973666,0.012033239801424563,0.5334928229665072,10.234667696910261,1.0,0.010857506484254209,2.0318528726471747,0.9231142475334342,0.19207579672695954,0.507838380690841,0.38217084212507557,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE'})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG VINTAGE DOILY '}),0.019425857975393913,0.05428448089790632,0.010792143319663286,0.5555555555555556,10.234150651645683,1.0,0.009737620703472574,2.127859917979711,0.9201628879594981,0.17152658662092626,0.5300442517149125,0.3771813563066048,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG APPLE DESIGN', 'LUNCH BAG VINTAGE DOILY '})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.024390243902439025,0.050237427153032595,0.012518886250809411,0.5132743362831859,10.216970998925886,1.0,0.011293583149515934,1.9513303769401331,0.9246767241379311,0.20156385751520417,0.4875291176637691,0.38123437544556715,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})"
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.03491258363911073,0.04672998057414202,0.01661990071228146,0.4760432766615147,10.187106239135325,1.0,0.014988436357032706,1.8193678541844547,0.9344611496973811,0.2556016597510374,0.45035854200674685,0.4158507376379167,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG APPLE DESIGN'})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.025091733218217137,0.053313187999136626,0.01359810058277574,0.5419354838709678,10.165129946454227,1.0,0.012260380292488748,2.066710645917378,0.9248300637573899,0.20982514571190677,0.5161393289498846,0.39849810630795357,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN '})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG WOODLAND'}),0.025091733218217137,0.04424778761061947,0.011277789769048132,0.44946236559139785,10.157849462365592,1.0,0.010167536086826134,1.7360342920353984,0.9247577398640838,0.1942379182156134,0.4239745121465551,0.35217020718594283,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.019533779408590544,0.06955536369522987,0.013759982732570689,0.7044198895027625,10.127470436202634,1.0,0.01240130360146378,3.147859423760064,0.9192143913151392,0.18266475644699143,0.6823238063135878,0.45112383148528346,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})"
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.021368443772933305,0.04699978415713361,0.010144614720483489,0.47474747474747475,10.101056489116191,1.0,0.009140302475381777,1.8143657955469956,0.9206738214342697,0.1742354031510658,0.44884322529982457,0.34529566619118857,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.021584286639326572,0.06955536369522987,0.0151090006475286,0.7,10.063925523661753,1.0,0.013607697740228148,3.1014821210159,0.9205036084586051,0.198722498225692,0.6775735080902395,0.458611326609775,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})"
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.03734081588603497,0.0374487373192316,0.014029786315562271,0.3757225433526012,10.032982958804618,1.0,0.012631419910160358,1.5418645226275274,0.9352518109692998,0.23090586145648317,0.35143458758887797,0.37518115640252536,"frozenset({'PLEASE ONE PERSON METAL SIGN', 'GIN + TONIC DIET METAL SIGN'})"
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG CARS BLUE'}),0.021854090222318153,0.052126052233973666,0.011385711202244766,0.5209876543209876,9.994765227615469,1.0,0.010246543753790237,1.9788090146661887,0.9200545806744775,0.18189655172413793,0.49464552031632375,0.36970707767809213,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})"
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.041765594647096914,0.025739261817396934,0.010738182603064968,0.2571059431524548,9.98886234486644,1.0,0.009663167027484069,1.311439671918843,0.9391110298649459,0.18916349809885932,0.2374792211853388,0.33714835941689825,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG SPACEBOY DESIGN'})"
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.041765594647096914,0.025415497517807036,0.010576300453270019,0.2532299741602067,9.96360484317824,1.0,0.009514807086186992,1.305066444500376,0.938846188323285,0.18684461391801713,0.23375548868484308,0.3346829276321204,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO STORAGE BAG SKULLS'})"
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.042628966112669975,0.032484351392186486,0.013759982732570689,0.3227848101265823,9.93662475293326,1.0,0.012375208417881107,1.4286679671031264,0.9394082060735466,0.22427440633245385,0.300047300684095,0.37318642499684596,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG VINTAGE DOILY '})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01672782214547809,0.06955536369522987,0.011547593352039715,0.6903225806451613,9.924792912735555,1.0,0.010384083598881867,3.0045608047341537,0.9145405010067937,0.15451263537906137,0.6671726535125053,0.42817137566005153,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG PINK POLKADOT', 'LUNCH BAG VINTAGE DOILY '})"
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),0.042628966112669975,0.029246708396287503,0.012357004101014462,0.28987341772151903,9.911317670138729,1.0,0.011110247159881981,1.3670144391567431,0.9391398005079108,0.2076155938349955,0.26847883141829854,0.356191321406885,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
frozenset({'JUMBO BAG PEARS'}),frozenset({'JUMBO BAG VINTAGE DOILY '}),0.02536153680120872,0.05827757392618174,0.014623354198143751,0.5765957446808511,9.893955870764382,1.0,0.013145345362329731,2.22416854399344,0.9223196362181759,0.21188428459734165,0.5503937852638972,0.4137608353033885,"frozenset({'JUMBO BAG PEARS', 'JUMBO BAG VINTAGE DOILY '})"
frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.029246708396287503,0.03529030865529894,0.010198575437081804,0.34870848708487084,9.881140187548665,1.0,0.009166450070625295,1.4812256450675014,0.9258759275435207,0.18768619662363456,0.3248834144007622,0.3188496563864721,"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG STRAWBERRY'})"
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG VINTAGE DOILY '}),0.03221454780919491,0.05428448089790632,0.01721346859486294,0.5343383584589614,9.843298666959715,1.0,0.015464718589680009,2.0309070679998196,0.9283132314269659,0.24844236760124608,0.5076091783043177,0.4257178869829598,"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'LUNCH BAG VINTAGE DOILY '})"
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01980358299158213,0.06955536369522987,0.013544139866177423,0.6839237057220708,9.832796054648114,1.0,0.01216669444872926,2.943734323481471,0.9164484917472966,0.17864768683274024,0.6602954308671006,0.439324149214798,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})"
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.021854090222318153,0.050237427153032595,0.010792143319663286,0.4938271604938272,9.829865669464667,1.0,0.009694250054123776,1.8763602048927892,0.9183386660782258,0.17605633802816903,0.4670532889194708,0.3543249658537879,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})"
frozenset({'HEART OF WICKER SMALL'}),frozenset({'HEART OF WICKER LARGE'}),0.05185624865098209,0.04322253399525146,0.021962011655514785,0.42351716961498437,9.798527075287003,1.0,0.019720653185331498,1.6596807668421723,0.9470545405324301,0.3003690036900369,0.39747449028847165,0.46581601302222375,"frozenset({'HEART OF WICKER SMALL', 'HEART OF WICKER LARGE'})"
frozenset({'PAINTED METAL PEARS ASSORTED'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.018994172242607382,0.07419598532268508,0.013759982732570689,0.7244318181818181,9.763760330578512,1.0,0.01235069140764164,3.3596186924372655,0.914959339071162,0.17323369565217392,0.7023471734304046,0.45494318181818183,"frozenset({'PAINTED METAL PEARS ASSORTED', 'ASSORTED COLOUR BIRD ORNAMENT'})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01618821497949493,0.06955536369522987,0.010954025469458234,0.6766666666666665,9.728461339539693,1.0,0.009828048288982896,2.877663823622999,0.9119720212607293,0.14646464646464646,0.6524958920528136,0.41707654512542014,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG RED RETROSPOT'})"
"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01494711849773365,0.06955536369522987,0.010090654003885171,0.6750902527075812,9.705797178570128,1.0,0.00905100174057961,2.8637018250713475,0.9105793299616104,0.135605511240029,0.6508016333107287,0.41008197662531887,"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})"
frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.035398230088495575,0.0377725016188215,0.012950571983595942,0.36585365853658536,9.685714285714285,1.0,0.011613492280274827,1.517358747447243,0.9296636085626913,0.21505376344086016,0.34096007178106774,0.3543554006968641,"frozenset({'SCOTTIE DOG HOT WATER BOTTLE', 'CHOCOLATE HOT WATER BOTTLE'})"
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.015648607813511763,0.06955536369522987,0.010468379020073387,0.6689655172413793,9.61774163345015,1.0,0.00937993441228056,2.81071817217066,0.9102699446276125,0.140072202166065,0.6442190434099195,0.4097348920574624,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT'})"
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'60 CAKE CASES DOLLY GIRL DESIGN'}),0.0555255773796676,0.019102093675804014,0.010198575437081804,0.1836734693877551,9.615358007609824,1.0,0.00913792065657229,1.20159993524714,0.9486754651583538,0.15829145728643215,0.16777625342138178,0.35878588723625043,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', '60 CAKE CASES DOLLY GIRL DESIGN'})"
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.02336499028707101,0.04672998057414202,0.010468379020073387,0.4480369515011548,9.587783816650578,1.0,0.009376533477843542,1.7270540519305297,0.9171293282137248,0.17556561085972852,0.420979326685124,0.3360277136258661,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})"
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.03226850852579322,0.04424778761061947,0.013652061299374055,0.4230769230769231,9.561538461538461,1.0,0.012224251187613293,1.6566371681415932,0.9252714498616138,0.21716738197424892,0.39636752136752135,0.36580675422138836,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG WOODLAND'})"
frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),frozenset({'HOT WATER BOTTLE KEEP CALM'}),0.027250161882149796,0.03879775523418951,0.010090654003885171,0.37029702970297024,9.544290061829546,1.0,0.009033408893089482,1.526437527065202,0.9203037392811556,0.180327868852459,0.3448798380090633,0.3151902394690095,"frozenset({'HOT WATER BOTTLE I AM SO POORLY', 'HOT WATER BOTTLE KEEP CALM'})"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.025037772501618823,0.06955536369522987,0.01661990071228146,0.6637931034482758,9.543377651748214,1.0,0.014878389339812937,2.7674763541372647,0.9182051068258729,0.21314878892733563,0.6386599659631994,0.45136901099489046,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})"
